qid,scheme,query_text,gt_domain,gt_doc,pred_domain,pred_doc,topk_domains,hit_exact,domain_hit,ssr_score,t_send_disc,t_recv_disc_reply,t_send_fetch,t_recv_data,rtt_total_ms,hops_disc,hops_fetch,hops_total,n_interest_sent,n_data_recv,bytes_ctrl_tx,bytes_ctrl_rx,bytes_data_tx,bytes_data_rx,timeouts,retransmissions,is_measurable,is_success,is_timeout,timeout_reason,failure_scenario,failure_target,topology,disc_ms,fetch_ms,t_send_disc_ns,t_recv_disc_reply_ns,t_send_fetch_ns,t_recv_data_ns
167,iroute,"Show streetlight where locationCategory is tunnel, powerState is bootingUp in Eastshore Quarter Financial Row",2,sl_000064;sl_000408;sl_000512;sl_000528,/domain2,/domain2/data/doc/sl_000408,/domain1=1.85424(0.513469);/domain6=1.51258(0.453012);/domain0=1.50977(0.464071);/domain2=1.35508(0.471811);/domain5=1.32667(0.397524),1,1,0.763930,53600.0000,53608.1055,53608.1884,53608.1884,8.1884,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.1055,0.0000,53600000000,53608105488,53608188416,53608188416
168,iroute,"Query pollution: monitoringStation mobile, source_type traffic, in Westside Heights",1,pol_000014;pol_000050;pol_000122;pol_000350;pol_000410;pol_000482,/domain1,/domain1/data/doc/pol_000191,/domain1=2.71447(0.699539);/domain7=2.17016(0.59051);/domain4=2.07152(0.636033);/domain6=2.0216(0.606317);/domain3=2.00512(0.647118),0,1,0.711764,53800.0000,53807.2307,53807.6235,53814.8603,14.8603,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.2307,7.2368,53800000000,53807230720,53807623504,53814860272
169,iroute,"Query pollution: pollutantType SO2, source_type naturalBackground, in Greenfield Park",7,pol_000048;pol_000096;pol_000108;pol_000132;pol_000144;pol_000192;pol_000288;pol_000348;pol_000372;pol_000444;pol_000540,/domain7,/domain7/data/doc/pol_000048,/domain7=2.47164(0.663707);/domain1=1.92877(0.528554);/domain3=1.47398(0.509914);/domain6=1.38758(0.453866);/domain4=1.27245(0.438393),1,1,0.684742,54000.0000,54006.6567,54007.6235,54014.2863,14.2863,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.6567,6.6628,54000000000,54006656720,54007623504,54014286272
170,iroute,"Search for pollution devices: pollutantType=SO2, airQualityLevel=unhealthy, near Old Town Core Science Center",6,pol_000588,/domain3,/domain3/data/doc/pol_900153,/domain7=2.40992(0.649922);/domain1=2.33473(0.616901);/domain6=2.08427(0.621385);/domain3=1.97271(0.638744);/domain4=1.92849(0.600658),0,0,0.709213,54200.0000,54206.5335,54207.6186,54214.1433,14.1433,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.5335,6.5248,54200000000,54206533504,54207618576,54214143344
171,iroute,Give me pollution where airQualityLevel equals moderate and monitoringStation equals fixed,1,pol_000022;pol_000142;pol_000262,/domain3,/domain3/data/doc/pol_000338,/domain1=2.35441(0.621182);/domain3=2.01574(0.649861);/domain7=2.00821(0.560201);/domain4=1.67642(0.538311);/domain6=1.66726(0.521116),0,0,0.649773,54400.0000,54406.5236,54407.6284,54407.6284,7.6284,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.5236,0.0000,54400000000,54406523648,54407628432,54407628432
172,iroute,parking with facilityType=covered and category=rooftop close to Lakeside District Cathedral,5,p_000337,/domain5,/domain5/data/doc/p_000363,/domain5=3.14569(0.795139);/domain0=2.15572(0.618983);/domain2=1.80054(0.585108);/domain7=1.18556(0.372764);/domain1=1.15884(0.3618),0,1,0.759399,54600.0000,54608.1687,54608.1687,54616.3434,16.3434,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,8.1687,8.1747,54600000000,54608168688,54608168688,54616343392
173,iroute,Give me traffic where vehicleType equals bus and laneDirection equals bidirectional,1,traf_000027;traf_000102;traf_000132;traf_000237;traf_000312;traf_000357;traf_000522;traf_000552;traf_000597,/domain2,/domain2/data/doc/traf_900104,/domain7=1.49774(0.441802);/domain2=1.33942(0.465529);/domain1=0.168088(0.145391);/domain3=-0.0671542(0.111812);/domain0=-0.175401(0.0756561),0,0,0.591260,54800.0000,54808.0957,54808.0957,54808.0957,8.0957,-1,2,-1,2,1,1206,171,45,1108,0,0,1,1,0,,none,,redundant,8.0957,0.0000,54800000000,54808095664,54808095664,54808095664
174,iroute,"Query streetlight: status defectiveLamp, lanternModel fluorescent, in North Harbor",0,sl_000010;sl_000098;sl_000126;sl_000182;sl_000246;sl_000278;sl_000322;sl_000362;sl_000386;sl_000418;sl_000426;sl_000434;sl_000482;sl_000534;sl_000558;sl_000594,/domain0,/domain0/data/doc/sl_000126,/domain0=2.45665(0.682713);/domain1=2.35381(0.622427);/domain5=2.20263(0.588153);/domain6=2.03425(0.570436);/domain3=1.83517(0.593915),1,1,0.775266,55000.0000,55007.7447,55008.1786,55015.9293,15.9293,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.7447,7.7507,55000000000,55007744704,55008178560,55015929296
175,iroute,"Show traffic where roadType is collector, vehicleType is bus in Eastshore Quarter Financial Row",2,traf_000052,/domain2,/domain2/data/doc/traf_000555,/domain2=2.32227(0.714275);/domain7=1.96403(0.544923);/domain5=1.26073(0.384023);/domain1=1.21339(0.372871);/domain0=0.946816(0.337217),0,1,0.734860,55200.0000,55208.0907,55208.1786,55216.2754,16.2754,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0907,8.0968,55200000000,55208090736,55208178592,55216275392
176,iroute,"Query streetlight: lanternModel HPS, powerState bootingUp, in Greenfield Park",7,sl_000338;sl_000458;sl_000550;sl_000586,/domain6,/domain6/data/doc/sl_900069,/domain6=1.92545(0.545946);/domain1=1.81162(0.504175);/domain5=1.68585(0.47569);/domain0=1.67957(0.503279);/domain4=1.36032(0.473145),0,0,0.665420,55400.0000,55407.6087,55408.1786,55415.7933,15.7933,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.6087,7.6147,55400000000,55407608704,55408178560,55415793296
177,iroute,Give me parking where category equals onStreet and facilityType equals covered,6,p_000217;p_000301;p_000361;p_000409;p_000445;p_000481,/domain2,/domain2/data/doc/p_000355,/domain0=1.55425(0.478794);/domain5=1.19704(0.370131);/domain2=1.17503(0.426018);/domain7=1.03939(0.340438);/domain1=0.448164(0.206341),0,0,0.598877,55600.0000,55608.1005,55608.1736,55616.2703,16.2703,-1,2,-1,4,1,2412,168,42,1105,0,0,1,1,0,,none,,redundant,8.1005,8.0967,55600000000,55608100544,55608173616,55616270320
178,iroute,Find streetlight with locationCategory playground and powerState off near South Hills Harbor Bridge,3,sl_000029;sl_000045;sl_000085;sl_000253;sl_000389;sl_000573,/domain0,/domain0/data/doc/sl_000032,/domain1=2.25236(0.6003);/domain0=2.01824(0.581481);/domain5=1.90834(0.524108);/domain6=1.71401(0.498353);/domain3=1.61096(0.536891),0,0,0.686686,55800.0000,55807.7496,55808.1786,55808.1786,8.1786,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.7496,0.0000,55800000000,55807749632,55808178560,55808178560
179,iroute,"Search for parking devices: facilityType=uncovered, category=rooftop, near Greenfield Park Town Square",7,p_000118;p_000214;p_000250;p_000430;p_000442;p_000478;p_000490;p_000502;p_000514,/domain7,/domain7/data/doc/p_000323,/domain0=2.55097(0.711105);/domain7=2.45752(0.654059);/domain5=2.39696(0.631839);/domain2=2.21807(0.6913);/domain1=1.38619(0.410477),0,1,0.778748,56000.0000,56006.6616,56008.1785,56014.8412,14.8412,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,6.6616,6.6627,56000000000,56006661616,56008178544,56014841248
180,iroute,"Show parking where occupancyStatus is few, category is offStreet in Greenfield Park Transit Hub",7,p_000044;p_000056;p_000116;p_000152;p_000284,/domain7,/domain7/data/doc/p_000314,/domain7=2.51834(0.66751);/domain5=1.76118(0.493173);/domain0=1.7587(0.526448);/domain2=1.45389(0.496943);/domain1=1.31826(0.395693),0,1,0.758339,56200.0000,56206.6567,56208.1736,56214.8363,14.8363,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,6.6567,6.6627,56200000000,56206656688,56208173616,56214836320
181,iroute,"Query pollution: pollutantType SO2, monitoringStation mobile, in Westside Heights",1,pol_000018;pol_000072;pol_000078;pol_000090;pol_000186;pol_000228;pol_000300;pol_000312;pol_000354;pol_000420;pol_000450;pol_000462;pol_000474;pol_000570,/domain1,/domain1/data/doc/pol_000312,/domain1=2.84338(0.727594);/domain7=2.31936(0.629697);/domain4=2.07571(0.637072);/domain6=2.02678(0.607561);/domain3=2.02033(0.651045),1,1,0.731519,56400.0000,56407.2307,56407.6235,56414.8603,14.8603,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.2307,7.2368,56400000000,56407230720,56407623504,56414860272
182,iroute,Locate traffic with laneDirection set to outbound near South Hills Lighthouse in South Hills Financial Row,3,traf_000026;traf_000116;traf_000206,/domain3,/domain3/data/doc/traf_000527,/domain2=1.68724(0.553557);/domain7=1.58893(0.461969);/domain3=1.15213(0.420195);/domain5=0.974513(0.321597);/domain1=0.900241(0.304724),0,1,0.662369,56600.0000,56606.5286,56608.1835,56614.7083,14.7083,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.5286,6.5248,56600000000,56606528592,56608183520,56614708320
183,iroute,pollution with source_type=naturalBackground and airQualityLevel=unhealthy close to Midtown Center Sports Arena,4,pol_000084;pol_000112;pol_000120;pol_000216;pol_000252;pol_000256;pol_000352;pol_000396;pol_000424;pol_000432;pol_000440;pol_000504;pol_000560,/domain3,/domain3/data/doc/pol_000182,/domain1=2.3095(0.61141);/domain7=2.1218(0.585572);/domain4=2.07499(0.636892);/domain3=1.89348(0.61828);/domain6=1.50972(0.483235),0,0,0.748701,56800.0000,56806.5335,56807.6284,56814.1532,14.1532,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.5335,6.5248,56800000000,56806533504,56807628432,56814153200
184,iroute,streetlight with status=ok and powerState=on close to Old Town Core Historic Market,6,sl_000037;sl_000541;sl_000557,/domain6,/domain6/data/doc/sl_000282,/domain6=2.43881(0.661499);/domain1=2.08577(0.563966);/domain5=1.7798(0.496134);/domain0=1.77394(0.525071);/domain4=1.76216(0.575345),0,1,0.784698,57000.0000,57007.6087,57008.1786,57008.1786,8.1786,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.6087,0.0000,57000000000,57007608704,57008178560,57008178560
185,iroute,Give me pollution where source_type equals naturalBackground and pollutantType equals PM2_5,0,pol_000020;pol_000172;pol_000276;pol_000284;pol_000296;pol_000304;pol_000320;pol_000392;pol_000408;pol_000468;pol_000496;pol_000516;pol_000548;pol_000600,/domain7,/domain7/data/doc/pol_000567,/domain7=1.66231(0.482947);/domain1=1.56036(0.448381);/domain3=1.37886(0.485344);/domain6=1.16057(0.399283);/domain4=0.911432(0.349101),0,0,0.636046,57200.0000,57206.6567,57207.6235,57214.2863,14.2863,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.6567,6.6628,57200000000,57206656720,57207623504,57214286272
186,iroute,"Show streetlight where lanternModel is fluorescent, powerState is low in Old Town Core Waterfront",6,sl_000164;sl_000460,/domain6,/domain6/data/doc/sl_000580,/domain6=2.671(0.713764);/domain5=2.35759(0.621876);/domain1=2.33908(0.619215);/domain0=1.95345(0.56652);/domain3=1.89695(0.609627),0,1,0.753777,57400.0000,57407.6087,57408.1736,57415.7884,15.7884,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.6087,7.6147,57400000000,57407608704,57408173632,57415788368
187,iroute,Give me traffic where vehicleType equals bicycle and laneDirection equals outbound,2,traf_000005;traf_000035;traf_000365;traf_000530,/domain7,/domain7/data/doc/traf_900129,/domain7=1.7923(0.506946);/domain2=1.77848(0.57665);/domain1=0.457674(0.208411);/domain3=0.203911(0.181833);/domain0=0.122053(0.144985),0,0,0.638995,57600.0000,57606.6567,57608.0957,57614.7585,14.7585,-1,2,-1,2,1,1206,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,6.6628,57600000000,57606656736,57608095664,57614758464
188,iroute,"Query streetlight: status defectiveLamp, lanternModel fluorescent, in Old Town Core",6,sl_000286;sl_000478,/domain6,/domain6/data/doc/sl_000478,/domain6=2.69562(0.719304);/domain1=2.3648(0.624824);/domain5=2.07525(0.560431);/domain0=2.05321(0.589555);/domain3=1.99889(0.635554),1,1,0.795195,57800.0000,57807.6087,57808.1786,57815.7933,15.7933,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.6087,7.6147,57800000000,57807608704,57808178560,57815793296
189,iroute,"Query parking: facilityType gated, allowedVehicleType motorcycle, in Greenfield Park",7,p_000079;p_000171,/domain7,/domain7/data/doc/p_000110,/domain7=2.34063(0.628209);/domain0=2.08696(0.602956);/domain5=2.01029(0.547504);/domain2=1.94622(0.62216);/domain1=1.04263(0.335711),0,1,0.757804,58000.0000,58006.6567,58008.1785,58014.8412,14.8412,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,6.6567,6.6627,58000000000,58006656688,58008178544,58014841248
190,iroute,Locate traffic with congestionLevel set to gridlock near South Hills City Library in South Hills Financial Row,3,traf_000120;traf_000270,/domain3,/domain3/data/doc/traf_000290,/domain7=2.00417(0.553802);/domain2=1.62101(0.536796);/domain1=1.26507(0.384118);/domain3=1.14837(0.425803);/domain6=1.00964(0.362991),0,1,0.684467,58200.0000,58206.5335,58208.0957,58214.6205,14.6205,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.5335,6.5248,58200000000,58206533520,58208095664,58214620464
191,iroute,"Search for parking devices: allowedVehicleType=electricVehicle, occupancyStatus=few, near Westside Heights Harbor Bridge",1,p_000072;p_000120;p_000144;p_000408;p_000432;p_000516,/domain1,/domain1/data/doc/p_000144,/domain0=2.52775(0.705693);/domain5=2.21229(0.591562);/domain7=2.13025(0.581683);/domain2=2.008(0.637871);/domain1=1.65793(0.469613),1,1,0.743805,58400.0000,58407.2504,58408.1736,58408.1736,8.1736,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2504,0.0000,58400000000,58407250400,58408173616,58408173616
192,iroute,streetlight with status=ok and locationCategory=sidewalk close to South Hills Harbor Bridge,3,sl_000029;sl_000033;sl_000041;sl_000045;sl_000049;sl_000085;sl_000105;sl_000177;sl_000253;sl_000389;sl_000473;sl_000573;sl_000585,/domain0,/domain0/data/doc/sl_000553,/domain1=2.39832(0.632134);/domain0=2.05306(0.589521);/domain5=1.81252(0.503255);/domain4=1.73538(0.568534);/domain3=1.70919(0.561874),0,0,0.750359,58600.0000,58607.7496,58608.1786,58608.1786,8.1786,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.7496,0.0000,58600000000,58607749632,58608178560,58608178560
193,iroute,streetlight with powerState=off and lanternModel=HPS close to North Harbor Riverside Park,0,sl_000010;sl_000098;sl_000126;sl_000182;sl_000246;sl_000278;sl_000322;sl_000362;sl_000386;sl_000418;sl_000426;sl_000434;sl_000482;sl_000534;sl_000558;sl_000594,/domain0,/domain0/data/doc/sl_000056,/domain1=2.58516(0.672886);/domain5=2.47367(0.647136);/domain0=2.42362(0.675087);/domain6=2.18432(0.604215);/domain4=1.83408(0.593637),0,1,0.763080,58800.0000,58807.7546,58808.1736,58808.1736,8.1736,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.7546,0.0000,58800000000,58807754560,58808173632,58808173632
194,iroute,"Search for pollution devices: monitoringStation=fixed, airQualityLevel=moderate, near Greenfield Park Harbor Bridge",7,pol_000202;pol_000472;pol_000592,/domain7,/domain7/data/doc/pol_000255,/domain7=2.92225(0.76435);/domain1=2.8814(0.735867);/domain3=2.1979(0.696917);/domain6=2.17439(0.643056);/domain4=2.17265(0.661048),0,1,0.822569,59000.0000,59006.6567,59007.6235,59014.2863,14.2863,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.6567,6.6628,59000000000,59006656720,59007623504,59014286272
195,iroute,Find traffic with roadType localStreet and vehicleType car near Lakeside District Botanical Garden,5,traf_000191;traf_000311;traf_000431;traf_000461;traf_000581,/domain5,/domain5/data/doc/traf_000503,/domain5=2.43354(0.639818);/domain7=1.94645(0.541036);/domain2=1.63222(0.539633);/domain0=1.22219(0.401399);/domain1=0.693276(0.259683),0,1,0.762407,59200.0000,59208.1687,59208.1687,59216.3435,16.3435,-1,2,-1,4,1,2412,171,45,1108,0,0,1,1,0,,none,,redundant,8.1687,8.1748,59200000000,59208168736,59208168736,59216343536
196,iroute,Locate streetlight with locationCategory set to facade near Old Town Core Convention Center in Old Town Core Industrial Zone,6,sl_000001;sl_000025;sl_000081;sl_000217;sl_000273;sl_000361;sl_000529;sl_000537,/domain6,/domain6/data/doc/sl_000124,/domain6=2.75537(0.732754);/domain1=2.42149(0.63719);/domain0=2.23551(0.631651);/domain4=2.12484(0.667587);/domain5=2.10057(0.565941),0,1,0.850465,59400.0000,59407.6087,59408.1884,59415.8032,15.8032,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.6087,7.6147,59400000000,59407608704,59408188416,59415803152
197,iroute,Find streetlight with status brokenLantern and lanternModel fluorescent near Midtown Center Shopping Mall,4,sl_000036;sl_000076;sl_000168;sl_000196;sl_000220;sl_000224;sl_000228;sl_000276;sl_000400;sl_000504;sl_000552;sl_000568,/domain6,/domain6/data/doc/sl_000124,/domain6=2.50653(0.676742);/domain1=2.45039(0.643493);/domain4=2.24987(0.699386);/domain0=1.98129(0.57295);/domain5=1.90493(0.523366),0,0,0.775753,59600.0000,59607.6087,59608.1884,59608.1884,8.1884,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.6087,0.0000,59600000000,59607608704,59608188416,59608188416
198,iroute,"Show parking where category is multiStorey, allowedVehicleType is electricVehicle in Eastshore Quarter Residential Block",2,p_000012;p_000030;p_000108;p_000132;p_000198;p_000228;p_000246;p_000288;p_000318;p_000600,/domain2,/domain2/data/doc/p_000012,/domain2=2.43729(0.747055);/domain0=2.12721(0.612338);/domain5=2.08309(0.563383);/domain1=1.64867(0.468633);/domain7=1.56064(0.455714),1,1,0.766596,59800.0000,59808.0907,59808.1785,59816.2752,16.2752,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,8.0907,8.0967,59800000000,59808090688,59808178544,59816275248
199,iroute,traffic with roadType=collector and congestionLevel=moderate close to North Harbor University Campus,0,traf_000178;traf_000538,/domain1,/domain1/data/doc/traf_000274,/domain7=2.07838(0.570213);/domain2=1.95661(0.62173);/domain1=1.34346(0.401177);/domain3=1.11973(0.418405);/domain4=1.00727(0.372806),0,0,0.707449,60000.0000,60007.2406,60008.0957,60015.3325,15.3325,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.2406,7.2368,60000000000,60007240592,60008095664,60015332464
200,iroute,"Search for traffic devices: laneDirection=bidirectional, vehicleType=truck, near Old Town Core Shopping Mall",6,traf_000063;traf_000168;traf_000213;traf_000318,/domain7,/domain7/data/doc/traf_000309,/domain7=2.6087(0.687494);/domain2=1.95643(0.621686);/domain0=1.54018(0.475516);/domain6=1.21883(0.413291);/domain5=1.0711(0.342663),0,0,0.737282,60200.0000,60206.6567,60208.1884,60208.1884,8.1884,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,0.0000,60200000000,60206656736,60208188448,60208188448
201,iroute,traffic with roadType=serviceRoad and vehicleType=bicycle close to Lakeside District City Hall,5,traf_000360;traf_000390;traf_000570;traf_000600,/domain5,/domain5/data/doc/traf_000177,/domain5=2.33358(0.618016);/domain7=1.97744(0.54789);/domain2=1.80084(0.582308);/domain0=0.97008(0.342639);/domain1=0.781355(0.278851),0,1,0.775419,60400.0000,60408.1687,60408.1687,60416.3435,16.3435,-1,2,-1,4,1,2412,171,45,1108,0,0,1,1,0,,none,,redundant,8.1687,8.1748,60400000000,60408168736,60408168736,60416343536
202,iroute,"Show streetlight where locationCategory is garden, powerState is low in South Hills Waterfront",3,sl_000018;sl_000050;sl_000442;sl_000562,/domain5,/domain5/data/doc/sl_000279,/domain1=2.31589(0.614158);/domain5=2.26976(0.602761);/domain3=2.03098(0.643717);/domain6=1.68541(0.491915);/domain0=1.58585(0.48164),0,0,0.687459,60600.0000,60608.1736,60608.1736,60608.1736,8.1736,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.1736,0.0000,60600000000,60608173632,60608173632,60608173632
203,iroute,Find parking with occupancyStatus almostFull and category offStreet near North Harbor Sports Arena,0,p_000007;p_000063;p_000095;p_000131;p_000151;p_000211;p_000271;p_000283;p_000287;p_000299;p_000359;p_000387;p_000419;p_000427;p_000459;p_000467;p_000499;p_000527;p_000571;p_000595,/domain0,/domain0/data/doc/p_000470,/domain0=2.46548(0.691179);/domain5=2.1823(0.585021);/domain2=1.91006(0.612963);/domain7=1.47193(0.436095);/domain1=1.01792(0.330334),0,1,0.789677,60800.0000,60807.7447,60808.1736,60815.9243,15.9243,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.7447,7.7507,60800000000,60807744688,60808173616,60815924320
204,iroute,Locate streetlight with locationCategory set to tunnel near Greenfield Park City Library in Greenfield Park Industrial Zone,7,sl_000072;sl_000080;sl_000272;sl_000296;sl_000352;sl_000384;sl_000472;sl_000480;sl_000520,/domain7,/domain7/data/doc/sl_000371,/domain1=2.19471(0.587726);/domain6=1.99407(0.561391);/domain0=1.86569(0.546256);/domain4=1.7598(0.574746);/domain7=1.7171(0.490315),0,1,0.772354,61000.0000,61006.6764,61007.7546,61014.4173,14.4173,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,6.6764,6.6627,61000000000,61006676416,61007754560,61014417296
