entity_type,entity_id,doc_id,domain_id,lat,lon,canonical_name,streetName,landmarkToken,areaServed,lanternModel,locationCategory,powerState,status
parking,parking_000123,p_000124,3,56.123802,10.228907,/d3/parking/p_000124,"Ash Ct, South Hills",South Hills Convention Center,South Hills Transit Hub,,,,
parking,parking_000124,p_000125,1,56.171504,10.236527,/d1/parking/p_000125,"King Blvd, Westside Heights",Westside Heights Harbor Bridge,Westside Heights Transit Hub,,,,
parking,parking_000125,p_000126,6,56.159024,10.161264,/d6/parking/p_000126,"Pine Rd, Old Town Core",Old Town Core Riverside Park,Old Town Core Downtown,,,,
parking,parking_000126,p_000127,2,56.190726,10.155387,/d2/parking/p_000127,"School St, Eastshore Quarter",Eastshore Quarter Cultural Center,Eastshore Quarter Civic Center,,,,
parking,parking_000127,p_000128,5,56.147137,10.2175,/d5/parking/p_000128,"Church Ln, Lakeside District",Lakeside District City Library,Lakeside District Civic Center,,,,
parking,parking_000128,p_000129,0,56.131493,10.219906,/d0/parking/p_000129,"Harbor Blvd, North Harbor",North Harbor Lighthouse,North Harbor Transit Hub,,,,
parking,parking_000129,p_000130,3,56.141299,10.247494,/d3/parking/p_000130,"Queen Ave, South Hills",South Hills Waterfront Promenade,South Hills Transit Hub,,,,
parking,parking_000130,p_000131,0,56.122028,10.211539,/d0/parking/p_000131,"Park Rd, North Harbor",North Harbor Clock Tower,North Harbor Transit Hub,,,,
parking,parking_000131,p_000132,2,56.190715,10.15428,/d2/parking/p_000132,"Harbor Blvd, Eastshore Quarter",Eastshore Quarter City Hall,Eastshore Quarter Financial Row,,,,
parking,parking_000132,p_000133,7,56.177704,10.194141,/d7/parking/p_000133,"Oak Ave, Greenfield Park",Greenfield Park Historic Market,Greenfield Park Commercial Strip,,,,
parking,parking_000133,p_000134,7,56.197727,10.208613,/d7/parking/p_000134,"Tower Ln, Greenfield Park",Greenfield Park Botanical Garden,Greenfield Park Financial Row,,,,
parking,parking_000134,p_000135,5,56.147463,10.180418,/d5/parking/p_000135,"Maple Blvd, Lakeside District",Lakeside District Lighthouse,Lakeside District Residential Block,,,,
parking,parking_000135,p_000136,1,56.184549,10.228992,/d1/parking/p_000136,"Lake Dr, Westside Heights",Westside Heights Sports Arena,Westside Heights Commercial Strip,,,,
parking,parking_000136,p_000137,7,56.199492,10.206531,/d7/parking/p_000137,"Canal St, Greenfield Park",Greenfield Park Science Center,Greenfield Park Transit Hub,,,,
parking,parking_000137,p_000138,0,56.123633,10.202013,/d0/parking/p_000138,"Ash Ct, North Harbor",North Harbor Lighthouse,North Harbor Civic Center,,,,
parking,parking_000138,p_000139,7,56.194137,10.185233,/d7/parking/p_000139,"King Blvd, Greenfield Park",Greenfield Park Town Square,Greenfield Park Uptown,,,,
parking,parking_000139,p_000140,6,56.17476,10.155501,/d6/parking/p_000140,"Harbor Blvd, Old Town Core",Old Town Core University Campus,Old Town Core Civic Center,,,,
parking,parking_000140,p_000141,5,56.167625,10.205165,/d5/parking/p_000141,"Harbor Blvd, Lakeside District",Lakeside District Main Station,Lakeside District Financial Row,,,,
parking,parking_000141,p_000142,6,56.16857,10.155226,/d6/parking/p_000142,"Market Rd, Old Town Core",Old Town Core Riverside Park,Old Town Core Industrial Zone,,,,
parking,parking_000142,p_000143,5,56.172969,10.19234,/d5/parking/p_000143,"Birch Dr, Lakeside District",Lakeside District Harbor Bridge,Lakeside District Commercial Strip,,,,
parking,parking_000143,p_000144,1,56.16292,10.232483,/d1/parking/p_000144,"Pine Rd, Westside Heights",Westside Heights Historic Market,Westside Heights Waterfront,,,,
parking,parking_000144,p_000145,2,56.179865,10.16121,/d2/parking/p_000145,"Park Rd, Eastshore Quarter",Eastshore Quarter Historic Market,Eastshore Quarter Transit Hub,,,,
parking,parking_000145,p_000146,7,56.191706,10.183547,/d7/parking/p_000146,"Bridge Ln, Greenfield Park",Greenfield Park Cathedral,Greenfield Park Downtown,,,,
parking,parking_000146,p_000147,1,56.142549,10.249372,/d1/parking/p_000147,"Church Ln, Westside Heights",Westside Heights Harbor Bridge,Westside Heights Arts Quarter,,,,
parking,parking_000147,p_000148,0,56.140884,10.219636,/d0/parking/p_000148,"Mill Rd, North Harbor",North Harbor Lighthouse,North Harbor Downtown,,,,
parking,parking_000148,p_000149,6,56.153768,10.163689,/d6/parking/p_000149,"Spruce St, Old Town Core",Old Town Core City Hall,Old Town Core Financial Row,,,,
parking,parking_000149,p_000150,3,56.125989,10.237196,/d3/parking/p_000150,"Gate St, South Hills",South Hills Riverside Park,South Hills Waterfront,,,,
parking,parking_000150,p_000151,0,56.136337,10.201549,/d0/parking/p_000151,"Park Rd, North Harbor",North Harbor Cultural Center,North Harbor Arts Quarter,,,,
parking,parking_000151,p_000152,7,56.182587,10.196179,/d7/parking/p_000152,"Willow Way, Greenfield Park",Greenfield Park Lighthouse,Greenfield Park Industrial Zone,,,,
parking,parking_000152,p_000153,5,56.145511,10.194498,/d5/parking/p_000153,"Cherry Ln, Lakeside District",Lakeside District Botanical Garden,Lakeside District Uptown,,,,
parking,parking_000153,p_000154,6,56.162478,10.176285,/d6/parking/p_000154,"Garden St, Old Town Core",Old Town Core Central Plaza,Old Town Core Industrial Zone,,,,
parking,parking_000154,p_000155,1,56.189374,10.232107,/d1/parking/p_000155,"Canal St, Westside Heights",Westside Heights Cultural Center,Westside Heights Financial Row,,,,
parking,parking_000155,p_000156,6,56.170091,10.166645,/d6/parking/p_000156,"Harbor Blvd, Old Town Core",Old Town Core Convention Center,Old Town Core Downtown,,,,
parking,parking_000156,p_000157,7,56.189718,10.208038,/d7/parking/p_000157,"Spruce St, Greenfield Park",Greenfield Park Convention Center,Greenfield Park Transit Hub,,,,
parking,parking_000157,p_000158,7,56.190673,10.211152,/d7/parking/p_000158,"Gate St, Greenfield Park",Greenfield Park Cathedral,Greenfield Park Downtown,,,,
parking,parking_000158,p_000159,6,56.16024,10.175874,/d6/parking/p_000159,"Queen Ave, Old Town Core",Old Town Core Clock Tower,Old Town Core Commercial Strip,,,,
parking,parking_000159,p_000160,7,56.193343,10.215084,/d7/parking/p_000160,"Forest Ave, Greenfield Park",Greenfield Park Cultural Center,Greenfield Park Downtown,,,,
parking,parking_000160,p_000161,0,56.142466,10.217756,/d0/parking/p_000161,"Ash Ct, North Harbor",North Harbor Shopping Mall,North Harbor Downtown,,,,
parking,parking_000161,p_000162,6,56.153617,10.155862,/d6/parking/p_000162,"Church Ln, Old Town Core",Old Town Core Lighthouse,Old Town Core Commercial Strip,,,,
parking,parking_000162,p_000163,6,56.154545,10.157733,/d6/parking/p_000163,"Church Ln, Old Town Core",Old Town Core Cathedral,Old Town Core Residential Block,,,,
parking,parking_000163,p_000164,5,56.145245,10.179341,/d5/parking/p_000164,"Queen Ave, Lakeside District",Lakeside District Shopping Mall,Lakeside District Residential Block,,,,
parking,parking_000164,p_000165,0,56.132044,10.183308,/d0/parking/p_000165,"Valley Path, North Harbor",North Harbor Science Center,North Harbor Financial Row,,,,
parking,parking_000165,p_000166,5,56.168162,10.210408,/d5/parking/p_000166,"Pine Rd, Lakeside District",Lakeside District Lighthouse,Lakeside District Downtown,,,,
parking,parking_000166,p_000167,7,56.191159,10.222795,/d7/parking/p_000167,"Oak Ave, Greenfield Park",Greenfield Park Riverside Park,Greenfield Park Uptown,,,,
parking,parking_000167,p_000168,3,56.141549,10.236476,/d3/parking/p_000168,"Canal St, South Hills",South Hills Shopping Mall,South Hills Financial Row,,,,
parking,parking_000168,p_000169,5,56.150161,10.209159,/d5/parking/p_000169,"Pine Rd, Lakeside District",Lakeside District Harbor Bridge,Lakeside District Arts Quarter,,,,
parking,parking_000169,p_000170,4,56.137404,10.177384,/d4/parking/p_000170,"Willow Way, Midtown Center",Midtown Center Central Plaza,Midtown Center Residential Block,,,,
parking,parking_000170,p_000171,7,56.179963,10.203696,/d7/parking/p_000171,"Maple Blvd, Greenfield Park",Greenfield Park Central Plaza,Greenfield Park Uptown,,,,
parking,parking_000171,p_000172,6,56.160887,10.177016,/d6/parking/p_000172,"Ash Ct, Old Town Core",Old Town Core City Hall,Old Town Core Transit Hub,,,,
parking,parking_000172,p_000173,7,56.199954,10.181912,/d7/parking/p_000173,"King Blvd, Greenfield Park",Greenfield Park Riverside Park,Greenfield Park Downtown,,,,
parking,parking_000173,p_000174,0,56.127675,10.200479,/d0/parking/p_000174,"Maple Blvd, North Harbor",North Harbor University Campus,North Harbor Civic Center,,,,
parking,parking_000174,p_000175,4,56.131045,10.16773,/d4/parking/p_000175,"Park Rd, Midtown Center",Midtown Center Science Center,Midtown Center Financial Row,,,,
parking,parking_000175,p_000176,1,56.173261,10.233126,/d1/parking/p_000176,"Valley Path, Westside Heights",Westside Heights Science Center,Westside Heights Commercial Strip,,,,
parking,parking_000176,p_000177,7,56.198437,10.231505,/d7/parking/p_000177,"River Rd, Greenfield Park",Greenfield Park Convention Center,Greenfield Park Arts Quarter,,,,
parking,parking_000177,p_000178,6,56.172516,10.163379,/d6/parking/p_000178,"Station Rd, Old Town Core",Old Town Core Central Plaza,Old Town Core Residential Block,,,,
parking,parking_000178,p_000179,7,56.181042,10.191639,/d7/parking/p_000179,"Pine Rd, Greenfield Park",Greenfield Park Cathedral,Greenfield Park Waterfront,,,,
parking,parking_000179,p_000180,6,56.167245,10.151869,/d6/parking/p_000180,"Birch Dr, Old Town Core",Old Town Core Convention Center,Old Town Core Downtown,,,,
parking,parking_000180,p_000181,2,56.191091,10.154871,/d2/parking/p_000181,"School St, Eastshore Quarter",Eastshore Quarter University Campus,Eastshore Quarter Waterfront,,,,
parking,parking_000181,p_000182,7,56.185264,10.187134,/d7/parking/p_000182,"Harbor Blvd, Greenfield Park",Greenfield Park Science Center,Greenfield Park Civic Center,,,,
parking,parking_000182,p_000183,1,56.159481,10.248378,/d1/parking/p_000183,"King Blvd, Westside Heights",Westside Heights Botanical Garden,Westside Heights Industrial Zone,,,,
parking,parking_000183,p_000184,6,56.167402,10.15402,/d6/parking/p_000184,"Pine Rd, Old Town Core",Old Town Core Historic Market,Old Town Core Transit Hub,,,,
parking,parking_000184,p_000185,1,56.167709,10.243341,/d1/parking/p_000185,"Valley Path, Westside Heights",Westside Heights Harbor Bridge,Westside Heights Uptown,,,,
parking,parking_000185,p_000186,1,56.181634,10.248656,/d1/parking/p_000186,"Queen Ave, Westside Heights",Westside Heights Cathedral,Westside Heights Commercial Strip,,,,
parking,parking_000186,p_000187,7,56.177598,10.22081,/d7/parking/p_000187,"Cedar Ln, Greenfield Park",Greenfield Park Riverside Park,Greenfield Park Residential Block,,,,
parking,parking_000187,p_000188,4,56.122342,10.164942,/d4/parking/p_000188,"River Rd, Midtown Center",Midtown Center Art Museum,Midtown Center Waterfront,,,,
parking,parking_000188,p_000189,7,56.19137,10.204097,/d7/parking/p_000189,"Forest Ave, Greenfield Park",Greenfield Park Historic Market,Greenfield Park Industrial Zone,,,,
parking,parking_000189,p_000190,5,56.170807,10.190554,/d5/parking/p_000190,"Forest Ave, Lakeside District",Lakeside District Town Square,Lakeside District Waterfront,,,,
parking,parking_000190,p_000191,1,56.166813,10.236714,/d1/parking/p_000191,"Valley Path, Westside Heights",Westside Heights Convention Center,Westside Heights Waterfront,,,,
parking,parking_000191,p_000192,7,56.184223,10.191582,/d7/parking/p_000192,"Mill Rd, Greenfield Park",Greenfield Park City Library,Greenfield Park Arts Quarter,,,,
parking,parking_000192,p_000193,0,56.14125,10.219718,/d0/parking/p_000193,"Canal St, North Harbor",North Harbor Riverside Park,North Harbor Waterfront,,,,
parking,parking_000193,p_000194,1,56.142635,10.23884,/d1/parking/p_000194,"Valley Path, Westside Heights",Westside Heights Town Square,Westside Heights Civic Center,,,,
parking,parking_000194,p_000195,5,56.152858,10.202569,/d5/parking/p_000195,"Canal St, Lakeside District",Lakeside District Waterfront Promenade,Lakeside District Downtown,,,,
parking,parking_000195,p_000196,0,56.122339,10.202643,/d0/parking/p_000196,"Queen Ave, North Harbor",North Harbor Science Center,North Harbor Civic Center,,,,
parking,parking_000196,p_000197,7,56.1951,10.192977,/d7/parking/p_000197,"Lake Dr, Greenfield Park",Greenfield Park University Campus,Greenfield Park Commercial Strip,,,,
parking,parking_000197,p_000198,2,56.186811,10.17331,/d2/parking/p_000198,"Willow Way, Eastshore Quarter",Eastshore Quarter Historic Market,Eastshore Quarter Commercial Strip,,,,
parking,parking_000198,p_000199,5,56.151645,10.210864,/d5/parking/p_000199,"Station Rd, Lakeside District",Lakeside District Art Museum,Lakeside District Residential Block,,,,
parking,parking_000199,p_000200,2,56.182669,10.1541,/d2/parking/p_000200,"Valley Path, Eastshore Quarter",Eastshore Quarter Cultural Center,Eastshore Quarter Commercial Strip,,,,
parking,parking_000200,p_000201,1,56.157752,10.237604,/d1/parking/p_000201,"Ash Ct, Westside Heights",Westside Heights Clock Tower,Westside Heights Commercial Strip,,,,
parking,parking_000201,p_000202,5,56.149372,10.18935,/d5/parking/p_000202,"Castle Rd, Lakeside District",Lakeside District Historic Market,Lakeside District Arts Quarter,,,,
parking,parking_000202,p_000203,2,56.186447,10.17231,/d2/parking/p_000203,"Oak Ave, Eastshore Quarter",Eastshore Quarter Historic Market,Eastshore Quarter Commercial Strip,,,,
parking,parking_000203,p_000204,0,56.136256,10.18085,/d0/parking/p_000204,"Castle Rd, North Harbor",North Harbor Clock Tower,North Harbor Commercial Strip,,,,
parking,parking_000204,p_000205,3,56.136415,10.235342,/d3/parking/p_000205,"School St, South Hills",South Hills Science Center,South Hills Residential Block,,,,
parking,parking_000205,p_000206,7,56.193349,10.199688,/d7/parking/p_000206,"Park Rd, Greenfield Park",Greenfield Park Cathedral,Greenfield Park Arts Quarter,,,,
parking,parking_000206,p_000207,5,56.157002,10.206942,/d5/parking/p_000207,"Maple Blvd, Lakeside District",Lakeside District Historic Market,Lakeside District Civic Center,,,,
parking,parking_000207,p_000208,0,56.123411,10.214239,/d0/parking/p_000208,"Oak Ave, North Harbor",North Harbor Riverside Park,North Harbor Financial Row,,,,
parking,parking_000208,p_000209,1,56.196269,10.248192,/d1/parking/p_000209,"Queen Ave, Westside Heights",Westside Heights Science Center,Westside Heights Civic Center,,,,
parking,parking_000209,p_000210,5,56.160611,10.200388,/d5/parking/p_000210,"Tower Ln, Lakeside District",Lakeside District City Hall,Lakeside District Arts Quarter,,,,
parking,parking_000210,p_000211,0,56.137572,10.214363,/d0/parking/p_000211,"Ash Ct, North Harbor",North Harbor Science Center,North Harbor Downtown,,,,
parking,parking_000211,p_000212,0,56.134125,10.213167,/d0/parking/p_000212,"Market Rd, North Harbor",North Harbor Sports Arena,North Harbor Civic Center,,,,
parking,parking_000212,p_000213,1,56.142994,10.232343,/d1/parking/p_000213,"Spruce St, Westside Heights",Westside Heights Riverside Park,Westside Heights Waterfront,,,,
parking,parking_000213,p_000214,7,56.187208,10.229794,/d7/parking/p_000214,"Maple Blvd, Greenfield Park",Greenfield Park Science Center,Greenfield Park Financial Row,,,,
parking,parking_000214,p_000215,5,56.166374,10.196252,/d5/parking/p_000215,"Bridge Ln, Lakeside District",Lakeside District Cathedral,Lakeside District Residential Block,,,,
parking,parking_000215,p_000216,6,56.150617,10.15128,/d6/parking/p_000216,"Park Rd, Old Town Core",Old Town Core Central Plaza,Old Town Core Civic Center,,,,
parking,parking_000216,p_000217,6,56.151834,10.172151,/d6/parking/p_000217,"Garden St, Old Town Core",Old Town Core Sports Arena,Old Town Core Transit Hub,,,,
parking,parking_000217,p_000218,0,56.129471,10.183391,/d0/parking/p_000218,"Station Rd, North Harbor",North Harbor Waterfront Promenade,North Harbor Civic Center,,,,
parking,parking_000218,p_000219,7,56.194817,10.209366,/d7/parking/p_000219,"Forest Ave, Greenfield Park",Greenfield Park University Campus,Greenfield Park Waterfront,,,,
parking,parking_000219,p_000220,0,56.128327,10.190554,/d0/parking/p_000220,"River Rd, North Harbor",North Harbor University Campus,North Harbor Uptown,,,,
parking,parking_000220,p_000221,1,56.148393,10.246522,/d1/parking/p_000221,"Spruce St, Westside Heights",Westside Heights Lighthouse,Westside Heights Downtown,,,,
parking,parking_000221,p_000222,1,56.197632,10.248969,/d1/parking/p_000222,"Ash Ct, Westside Heights",Westside Heights Riverside Park,Westside Heights Waterfront,,,,
parking,parking_000222,p_000223,6,56.157522,10.15432,/d6/parking/p_000223,"Valley Path, Old Town Core",Old Town Core Harbor Bridge,Old Town Core Arts Quarter,,,,
parking,parking_000223,p_000224,1,56.190392,10.234847,/d1/parking/p_000224,"Church Ln, Westside Heights",Westside Heights Lighthouse,Westside Heights Financial Row,,,,
parking,parking_000224,p_000225,2,56.186565,10.153681,/d2/parking/p_000225,"Canal St, Eastshore Quarter",Eastshore Quarter City Library,Eastshore Quarter Downtown,,,,
