query_id,query_text,vector,target_docids,target_domains
q0213,List parking having facilityType metered plus category offStreet in Lakeside District,"[0.087209,0.073038,-0.005117,0.177327,-0.026198,-0.077621,0.022155,-0.041240,-0.018984,-0.079849,-0.102781,0.076382,0.083181,0.040991,0.047827,0.032674,-0.083304,0.057670,0.020394,0.000889,0.011049,0.039320,0.009233,-0.023143,0.067260,0.075327,-0.080686,-0.066445,-0.076541,-0.029937,0.018182,-0.025006,-0.050202,-0.125607,0.067307,0.011810,-0.258499,0.138654,-0.155042,0.036707,0.084820,-0.063636,0.044642,0.008514,-0.111245,-0.089991,0.046261,-0.059279,0.131694,-0.100665,-0.039304,-0.036984,0.035493,0.070679,-0.151193,-0.013786,0.154431,-0.001395,0.011856,-0.130432,0.048609,0.102628,0.042941,-0.053274,-0.072073,0.101171,-0.148694,0.046511,-0.009459,-0.084384,-0.082927,0.093513,-0.033658,0.086159,0.082649,0.204762,0.112625,-0.069671,0.028205,-0.138008,0.127459,0.091660,-0.001396,-0.139559,0.000194,0.136963,-0.005469,-0.061606,0.083498,0.041470,-0.073099,0.085915,-0.228848,0.141743,0.090168,0.113074,0.011931,0.055843,0.134200,-0.014923,-0.018883,-0.065844,-0.188041,0.003159,0.054339,-0.137096,0.081328,0.066691,-0.097686,0.076164,0.154801,-0.031207,-0.110253,-0.040461,0.106347,-0.064132,-0.008390,-0.026127,-0.086908,-0.122992,-0.032934,-0.022530,-0.151835,-0.039741,0.017567,0.150561,-0.013680,0.047554]",p_000080;p_000128;p_000164;p_000248;p_000260;p_000308;p_000332;p_000476,5.0
q0214,Locate parking with occupancyStatus set to almostFull near Eastshore Quarter Cultural Center in Eastshore Quarter Waterfront,"[0.061330,0.200044,-0.002340,0.037756,-0.002670,-0.011982,0.007718,-0.100933,-0.052133,-0.079265,-0.039599,0.056546,-0.026834,0.142140,0.043441,-0.013825,0.019906,-0.055859,0.110468,-0.056523,0.033871,-0.008929,-0.023424,0.022164,0.137221,0.004051,0.003391,0.020650,-0.137702,-0.093932,-0.000387,0.047269,-0.076778,-0.095392,0.153301,-0.037161,-0.100933,0.164490,-0.104277,0.038350,0.193541,0.136931,-0.001790,0.017123,-0.199830,-0.107271,0.126337,-0.049771,0.073344,-0.176700,-0.057041,-0.025271,0.141283,0.067181,-0.145811,0.073133,0.203079,0.029963,0.034714,-0.017139,0.055078,0.043723,-0.071766,0.058074,0.002831,0.120559,-0.135578,-0.161377,-0.008367,0.028604,-0.127004,0.163282,0.081952,0.058863,0.035559,0.019285,-0.098995,-0.145701,-0.054031,-0.044104,0.079794,0.170913,-0.053129,-0.057162,-0.036661,-0.032792,0.066882,-0.098553,0.101581,0.130340,-0.083799,0.002151,-0.143698,-0.025346,-0.017035,0.033641,-0.032380,0.015840,-0.019857,0.093917,0.052761,-0.170931,-0.139622,0.012825,0.033757,-0.041399,0.036876,0.000125,-0.073427,0.006766,0.061563,-0.018506,-0.012936,0.162090,0.106461,0.004228,-0.093432,0.055473,-0.100387,-0.051971,-0.065806,0.005655,-0.090315,0.177934,0.096354,0.109037,0.029802,0.048519]",p_000015;p_000083;p_000107;p_000127;p_000203;p_000239;p_000303;p_000355;p_000415;p_000551;p_000583,2.0
q0215,Locate parking with facilityType set to uncovered near South Hills Science Center in South Hills Transit Hub,"[0.045855,0.230434,-0.064438,0.116304,0.075931,-0.002413,0.018611,0.009827,-0.062199,0.042503,-0.075123,0.050056,-0.019974,0.122573,0.035837,-0.078967,0.135415,0.097501,0.123101,0.025727,-0.031714,-0.016016,0.059363,-0.049040,0.048508,0.004638,0.044256,-0.104310,-0.118593,-0.008773,0.071193,0.057904,-0.005007,0.053642,0.076601,-0.122033,-0.070738,0.069027,-0.109301,-0.105061,0.063314,0.096136,0.082259,0.031742,-0.150542,-0.009983,0.168841,-0.001556,0.061571,-0.186663,0.044888,-0.067872,0.036424,-0.033658,-0.088835,-0.038269,0.040903,0.005592,-0.001387,-0.065709,0.046849,0.041960,0.079034,0.098193,-0.044542,-0.012423,-0.151176,-0.075534,0.095095,-0.071133,-0.162695,0.152609,0.116333,0.016535,0.030423,0.046719,-0.022903,-0.169573,0.033068,-0.109288,0.155966,0.154327,-0.094144,-0.221749,-0.007172,-0.018140,-0.028283,-0.021930,0.185221,0.155062,-0.092053,-0.006291,-0.126309,-0.035324,0.005756,0.030351,0.032040,-0.008872,-0.058883,0.095021,-0.014677,-0.118798,-0.193869,-0.106770,0.101716,0.049655,0.147663,0.016591,0.018572,0.061123,0.140157,-0.053208,0.065600,0.204025,0.043823,-0.070218,-0.003856,-0.001687,-0.038515,0.047882,-0.050315,0.070971,0.068439,-0.046965,0.132695,0.100813,0.000068,-0.006384]",p_000062;p_000078;p_000122;p_000130;p_000150;p_000270;p_000338;p_000358;p_000386;p_000390;p_000554;p_000570,3.0
q0216,"Show parking where category is underground, occupancyStatus is available in Old Town Core Uptown","[-0.054975,0.157759,0.040526,0.083293,-0.096891,-0.066715,0.071786,-0.074736,-0.160185,-0.055406,0.005029,0.054679,0.003246,0.116956,0.128523,-0.024705,0.087253,0.095764,-0.007262,-0.189791,-0.040584,-0.037760,-0.048359,-0.081084,-0.014065,-0.099878,-0.072585,-0.077009,-0.140447,0.022413,-0.058377,0.024851,0.001164,-0.143397,0.061116,0.079994,-0.119606,0.130111,-0.041730,-0.026532,0.174424,0.132085,0.042501,0.033123,-0.172285,-0.024035,0.059766,0.003105,-0.064812,-0.095993,-0.041787,-0.094945,0.032454,0.007116,-0.203489,0.048565,0.125725,0.091088,0.063513,-0.009160,0.026416,0.018213,-0.021423,0.101505,-0.179623,0.056900,-0.150316,-0.097300,-0.080540,-0.005962,-0.090278,0.106898,0.067801,0.139463,-0.007749,0.098587,0.006814,-0.117283,-0.020453,-0.048824,0.092692,0.206160,-0.035856,0.010355,-0.040241,0.075417,-0.001686,-0.098404,0.124153,0.038206,-0.147644,0.006198,0.082226,-0.059893,0.028472,0.009729,0.025587,0.024452,-0.008103,0.083074,-0.042175,-0.161706,-0.234495,-0.009941,-0.023791,-0.016393,0.056921,0.102987,-0.119554,-0.018007,0.111654,-0.092987,0.102223,0.073887,0.071610,-0.046473,-0.149239,-0.001443,-0.014680,-0.057165,-0.108748,-0.050101,-0.067594,0.126761,0.024659,0.090319,0.078819,0.061319]",p_000357;p_000441;p_000501;p_000585,6.0
q0217,"Search for parking devices: occupancyStatus=full, allowedVehicleType=car, near Eastshore Quarter Shopping Mall","[0.099943,0.090539,0.045961,0.064891,-0.078944,-0.030938,0.014129,-0.092349,-0.041150,-0.050295,-0.107174,0.102537,-0.032468,0.133858,0.048978,-0.130261,0.140223,-0.032882,0.068739,-0.014711,-0.066160,-0.015827,0.025044,-0.017283,0.128623,-0.076483,0.072421,0.026441,-0.161219,-0.119187,-0.026067,0.040801,-0.046414,-0.064330,0.128720,0.007492,-0.177828,0.176065,-0.105771,0.034925,0.210167,0.098713,0.072243,0.001959,-0.115551,-0.064938,0.075331,0.003061,0.073133,-0.033302,0.014144,-0.008986,0.131002,0.072588,-0.178974,0.005755,0.154479,0.097539,0.114779,-0.130078,0.040720,0.132492,-0.108402,0.086497,-0.048873,0.040411,-0.118456,-0.102310,0.054015,0.027247,-0.035547,0.178805,0.011094,0.055496,0.060639,0.053972,-0.110245,-0.176310,0.022793,-0.081439,0.000748,0.205716,0.023461,-0.068028,-0.016313,-0.057683,0.053857,0.014262,0.119602,0.198569,-0.094810,-0.011241,-0.100276,-0.020074,-0.034050,0.000055,-0.083009,0.055803,0.015157,0.076551,-0.069620,-0.055861,-0.169403,0.005864,-0.005404,-0.006730,0.026235,-0.090483,-0.135378,0.069921,-0.079014,0.004041,-0.036064,0.165511,0.071896,-0.046278,0.007189,-0.070219,-0.107334,-0.039073,0.023772,0.022762,-0.153211,0.029713,0.133088,0.046811,0.047786,0.047585]",p_000022;p_000030;p_000046;p_000198;p_000226;p_000238;p_000246;p_000318;p_000326;p_000506,2.0
q0218,List traffic having laneDirection bidirectional plus roadType arterial in North Harbor,"[0.064306,-0.106323,0.007913,0.152196,-0.122142,0.036698,0.136478,-0.029610,0.031141,-0.178156,-0.082820,0.124479,0.083712,-0.004737,-0.097434,-0.003001,-0.042341,0.166727,0.142638,0.099379,-0.034352,-0.186773,-0.020989,-0.025643,-0.113055,0.045662,0.119536,0.024947,-0.113686,0.063339,-0.012680,0.084705,0.005846,-0.068728,0.113651,-0.047225,-0.073221,-0.047927,-0.157946,-0.070376,0.001604,-0.037983,0.161050,0.026725,0.108980,0.098152,0.069973,-0.063505,0.119397,0.049716,-0.043787,-0.071404,0.047375,0.093032,-0.118478,-0.009191,0.140392,0.014815,0.124610,-0.196196,0.027724,0.023451,0.008428,-0.063055,-0.035292,-0.038742,-0.046373,0.109276,-0.018986,0.011918,-0.061011,-0.000414,0.060449,0.175249,-0.060868,0.057743,0.084339,0.003655,0.043061,-0.117460,-0.022962,0.087402,-0.162353,0.004599,0.213325,0.054463,0.022294,-0.052305,-0.018055,0.039428,-0.053589,0.094216,-0.023178,-0.005631,0.003423,-0.020600,0.152072,0.078885,0.012628,0.122266,-0.122541,-0.058917,-0.092465,-0.033555,0.027969,-0.046937,-0.000819,0.149487,-0.050039,0.160471,-0.208566,0.133655,0.096860,0.007351,0.143480,-0.014162,-0.054950,-0.008498,-0.029344,-0.080758,0.129886,-0.072745,-0.097841,-0.005376,0.093769,-0.030427,0.027078,0.047437]",traf_000540,0.0
q0219,Give me traffic where laneDirection equals inbound and vehicleType equals bicycle,"[0.042923,0.022950,0.042011,0.224885,-0.059373,0.076914,0.095744,0.099014,0.097547,-0.098806,-0.110950,0.128190,0.097581,-0.014059,-0.177474,-0.042097,-0.033160,0.154236,0.126811,0.022074,0.104463,-0.117044,-0.103025,-0.076030,-0.068269,-0.000744,0.171024,0.076039,-0.102073,-0.013039,0.014615,0.057022,-0.049219,-0.007742,0.083996,-0.064896,-0.103454,-0.067923,-0.086711,-0.107205,-0.057892,-0.007762,0.160161,-0.033432,-0.052326,0.120789,0.083282,-0.124183,0.163014,0.057555,0.014164,-0.122159,-0.015560,0.021780,-0.029255,-0.107430,0.104909,-0.074167,0.086166,-0.178055,0.095059,0.148656,0.041476,0.059275,0.075035,0.079454,-0.020047,0.100224,-0.016204,-0.032838,-0.010749,0.035873,0.054190,0.059113,-0.084379,0.109971,0.100028,-0.052073,0.040813,-0.192250,-0.068111,0.003740,-0.048628,0.020136,0.029220,0.001596,0.118527,-0.081224,-0.108030,0.077680,-0.034275,0.066529,0.003371,-0.037618,0.035643,-0.161926,0.044149,0.101353,0.010682,0.202546,-0.068145,-0.017872,-0.172218,0.004487,0.090554,-0.046260,0.057108,0.018747,-0.083376,0.173164,-0.064317,0.000442,0.048273,-0.051508,0.163708,-0.100631,-0.071424,-0.039276,-0.066504,-0.022261,-0.017331,0.040530,-0.047698,0.047075,0.098370,-0.142564,-0.061066,0.040693]",traf_000040,2.0
q0220,"Search for streetlight devices: status=columnIssue, powerState=low, near Westside Heights Cultural Center","[-0.030928,0.092347,0.007101,-0.007150,-0.070279,0.013147,-0.124061,-0.131717,-0.154155,-0.042307,-0.027624,0.187509,-0.105747,0.005072,0.068413,0.015764,0.106091,-0.105362,-0.071227,-0.079140,-0.014717,-0.124668,0.032639,-0.117626,0.118852,-0.249124,-0.096115,0.063266,-0.015109,0.020296,0.021607,0.093199,-0.141288,-0.014127,0.027874,0.187306,-0.055619,0.014711,0.013794,-0.000363,0.251075,-0.090957,0.114601,-0.031274,0.023379,0.178768,-0.090679,-0.000397,-0.136798,0.080915,-0.097983,0.015840,0.075718,0.062509,-0.227453,0.039605,0.131898,0.109953,0.018589,-0.042690,-0.091512,0.063688,-0.001135,0.041697,-0.097070,0.081831,-0.050408,-0.026069,0.141022,0.047246,-0.099719,0.017544,-0.073694,-0.045572,-0.030001,0.085333,-0.137759,-0.165721,-0.065349,0.084561,0.025624,0.114155,0.035466,0.049454,-0.137924,0.133264,-0.055193,0.003835,0.095392,0.015964,-0.089562,-0.033385,-0.030486,-0.089266,-0.054494,0.104440,-0.040057,-0.027202,-0.007567,-0.059106,-0.060970,0.070108,-0.050919,-0.009519,-0.031320,0.049527,0.052946,-0.047496,-0.138761,0.064035,-0.058471,0.032518,0.110109,0.134859,0.047954,-0.056265,0.069617,-0.079615,-0.110678,-0.125409,0.006624,-0.041280,-0.066549,0.105462,0.107998,-0.004645,-0.020934,0.012630]",sl_000119;sl_000167,1.0
q0221,Locate traffic with vehicleType set to truck near South Hills Central Plaza in South Hills Waterfront,"[0.059412,0.157624,-0.059689,0.093623,0.049476,0.020119,0.112513,0.014603,-0.027629,-0.023594,-0.017502,0.155947,0.053386,0.054996,-0.120449,-0.022330,0.012270,0.136995,0.269548,0.070296,-0.040835,-0.090532,-0.116572,-0.058185,-0.076582,-0.062586,0.056268,-0.003379,-0.032325,-0.071847,0.132771,-0.041423,-0.058995,-0.059248,0.070994,-0.046118,-0.040149,-0.068240,-0.164983,-0.124690,0.051384,0.149552,0.117048,0.003463,-0.124519,0.094085,0.108409,-0.059590,0.029007,-0.096316,-0.012491,-0.169519,0.133290,-0.046784,-0.094835,-0.075240,0.131739,-0.046152,-0.003169,-0.091120,0.044990,0.081041,-0.003455,-0.024528,0.001007,0.069260,-0.102547,0.022402,0.115774,-0.112674,-0.150727,0.020929,0.005397,0.007708,-0.138758,0.084173,0.040920,-0.051655,0.100457,-0.092358,0.095511,0.173114,-0.117492,-0.112426,0.177341,-0.101179,0.049991,-0.159551,0.014022,0.074147,-0.119230,0.038791,-0.082830,-0.136824,0.017858,-0.064172,0.118198,0.002516,-0.043158,0.140779,-0.073384,-0.118255,-0.154621,-0.035357,0.037642,0.006988,0.114469,0.010449,0.020160,0.119468,0.095980,-0.010959,0.044412,0.142730,0.095771,-0.046390,0.006967,-0.057638,-0.037537,0.033900,0.074184,0.047302,-0.076452,0.052606,0.001714,-0.033230,-0.050884,-0.055575]",traf_000078;traf_000108;traf_000153;traf_000183;traf_000198;traf_000258;traf_000288;traf_000373;traf_000378;traf_000428;traf_000433;traf_000453;traf_000458;traf_000493,3.0
q0222,pollution with airQualityLevel=good and pollutantType=NO2 close to Lakeside District Cultural Center,"[0.087488,0.053106,0.132907,0.004981,0.072279,0.059486,-0.068848,0.083930,-0.017826,-0.252505,0.092053,0.155144,-0.012424,0.109488,-0.037994,0.012144,-0.093189,0.084321,0.079937,-0.034054,-0.029762,-0.013208,-0.105773,-0.121284,-0.025259,0.179870,-0.022932,0.021080,-0.067528,-0.095045,0.031282,0.019327,-0.124990,0.007460,0.208205,-0.078863,-0.057696,0.024034,-0.003990,0.002201,-0.029559,0.011694,0.100294,0.132816,-0.025484,0.030712,-0.197083,-0.154470,0.066213,0.163752,0.000397,-0.117551,-0.090069,-0.049025,-0.039120,-0.005995,0.104499,-0.062011,-0.061992,-0.064578,0.058676,0.075706,-0.013915,-0.076788,-0.071806,-0.011177,-0.162745,0.049170,0.067233,0.056900,-0.282762,0.020257,-0.041536,-0.025579,0.162177,0.007085,-0.035816,-0.116449,-0.028055,0.024545,0.018660,0.097803,0.095382,-0.091244,-0.044492,0.002412,0.092165,-0.000262,0.046025,0.001161,-0.024668,0.086408,-0.094147,0.158075,0.060004,0.071760,-0.018786,-0.008556,0.172826,-0.127075,-0.015425,-0.092305,-0.272781,0.005729,0.092220,0.038361,-0.047481,-0.042667,-0.029262,0.106730,0.062588,0.001531,-0.019139,0.024732,0.002806,0.003957,-0.058024,-0.122644,-0.032451,-0.061260,-0.060964,-0.065338,-0.022330,0.071226,-0.117692,0.037056,-0.116890,0.000279]",pol_000211;pol_000541,5.0
q0223,"Search for pollution devices: pollutantType=CO, monitoringStation=fixed, near South Hills Science Center","[0.095923,0.138079,-0.023354,0.057616,-0.061886,-0.132479,0.025379,0.051717,-0.166623,-0.044519,0.117400,0.207519,0.014863,0.037120,-0.056845,-0.019984,0.036838,0.096073,0.125864,0.123337,-0.048589,-0.059792,-0.107444,-0.206305,-0.045076,-0.022172,0.061318,0.106486,-0.090055,-0.067767,-0.052061,-0.134170,-0.005474,0.216993,0.110553,-0.004222,0.009805,-0.036127,0.032329,-0.093352,0.014443,0.022889,0.140492,0.098602,0.062197,0.152952,-0.071404,-0.127420,0.005994,0.130032,-0.066055,-0.119244,0.070974,0.042496,-0.029646,0.055198,0.098357,-0.145263,-0.076635,-0.015353,-0.022801,0.058317,-0.037013,0.064324,-0.092210,0.055529,-0.094213,0.056772,0.091253,0.018221,-0.174506,0.153422,-0.020070,0.003853,-0.027783,0.068367,-0.140909,-0.026921,0.050574,-0.018092,0.044537,0.269241,0.058418,-0.102395,0.097412,0.023217,0.162766,-0.010553,0.104702,0.027313,-0.054054,-0.030031,-0.036303,0.076915,-0.027151,-0.004862,-0.066266,0.041530,0.090690,-0.027313,-0.035262,-0.023722,-0.219410,0.022062,0.003887,0.163354,-0.047906,-0.022914,-0.046812,0.142145,-0.084484,0.081272,0.022098,0.045101,-0.069059,0.004920,-0.010665,-0.106438,-0.126641,-0.088735,-0.008068,0.000347,0.094366,0.010101,-0.031678,0.036726,-0.013674,0.084009]",pol_000143;pol_000167;pol_000233;pol_000269;pol_000293;pol_000419;pol_000479,3.0
q0224,Find parking with occupancyStatus full and allowedVehicleType bus near Greenfield Park Waterfront Promenade,"[0.023602,0.076892,0.048774,0.083532,0.008861,-0.017815,0.012910,-0.072312,-0.087280,-0.079141,-0.026669,0.111704,-0.020807,0.116839,0.051898,-0.101644,0.029618,0.074059,0.014370,-0.069303,0.017204,-0.034832,0.012912,0.064782,0.114611,0.005641,-0.005135,-0.095266,-0.113556,0.032370,0.088045,0.071181,-0.037603,-0.108900,0.073952,-0.017074,-0.149354,0.157631,-0.141174,0.044523,0.182960,0.179665,0.055263,-0.099803,-0.208592,0.035352,0.027535,-0.080666,0.064866,-0.036637,0.078829,-0.047028,0.202130,0.024789,-0.184679,0.057007,0.046377,0.025052,0.154800,-0.098216,0.031920,0.064007,0.003506,-0.011597,-0.101697,0.041521,-0.110457,-0.147256,0.043471,0.095475,-0.088844,0.079269,0.070845,0.096219,-0.074188,-0.024133,-0.005490,-0.117989,0.031875,-0.093229,-0.035179,0.172531,-0.030566,-0.052850,-0.112326,-0.176385,0.070324,-0.012274,0.073651,0.174962,-0.112085,0.029429,-0.134396,-0.042530,0.045336,-0.024840,-0.050031,0.000610,0.011406,0.149016,-0.006142,-0.006901,-0.177092,0.163312,0.047999,0.025324,0.009725,-0.004661,-0.106823,0.031365,-0.017544,-0.044305,-0.018436,0.096343,0.119465,-0.079558,-0.103284,-0.001297,-0.039558,0.062247,-0.086373,0.012139,-0.160871,0.201403,0.085305,-0.037328,-0.032759,0.055210]",p_000110;p_000118;p_000234;p_000250;p_000558,7.0
q0225,Give me parking where facilityType equals covered and occupancyStatus equals almostFull,"[0.106715,0.032044,-0.071414,0.211058,-0.065090,0.115503,-0.024723,0.139353,-0.055717,0.035387,-0.104512,0.039229,-0.012999,-0.012529,0.015829,-0.044803,0.041870,0.140910,0.056289,-0.009262,0.079047,-0.026264,0.047351,-0.099988,0.036268,0.052305,-0.016643,0.059342,-0.090554,0.016541,0.087373,0.106625,0.025404,-0.055619,0.076701,0.008702,-0.174388,0.121850,-0.074202,0.041993,0.131315,0.102200,0.044043,-0.014291,-0.135169,-0.018977,0.040705,0.007410,0.052791,-0.118214,0.012553,0.002785,0.057570,0.008147,-0.062128,0.061731,0.168080,-0.063436,0.060518,-0.109410,0.078139,0.051452,0.027202,0.058676,-0.056213,0.021400,-0.152073,-0.044376,0.062126,0.036843,-0.126256,0.192118,-0.002985,0.055973,0.085822,0.142284,0.121451,-0.051200,0.043501,-0.156826,0.011427,-0.050249,-0.077037,-0.075423,0.073495,-0.011753,0.042802,-0.092270,-0.025660,0.181606,-0.092144,0.099956,-0.108324,0.137716,0.078295,0.021968,-0.063354,0.078848,-0.047576,0.121050,-0.141538,-0.174961,-0.207679,-0.067042,0.059927,-0.082007,0.101038,0.087880,-0.098554,0.057853,0.044733,0.140865,-0.034335,-0.021277,0.164065,-0.011878,-0.133893,-0.088126,-0.071481,-0.007697,-0.110597,-0.073806,0.023645,0.095941,0.061408,-0.040417,0.004604,0.195859]",p_000173;p_000313;p_000477,7.0
q0226,traffic with laneDirection=inbound and vehicleType=bicycle close to Westside Heights Lighthouse,"[-0.012727,0.020847,0.043648,0.045797,-0.023434,0.166363,0.067086,-0.044811,0.044512,-0.141202,-0.142627,0.132296,0.173685,-0.014083,-0.203730,-0.023240,-0.023153,0.052729,0.191912,0.020520,0.114521,-0.111030,-0.151283,-0.078287,0.023693,-0.041731,0.054560,0.007963,-0.039143,-0.029837,0.099480,0.052641,-0.091373,-0.098806,0.162042,-0.077815,0.009524,0.022820,-0.117733,-0.095878,0.062317,0.025702,0.193672,0.120172,-0.007922,0.046896,0.073314,-0.087002,0.225006,0.091478,0.039786,-0.137445,0.011043,0.046942,-0.065853,-0.064495,0.065394,-0.065923,0.116770,-0.131163,-0.007173,0.092649,0.059012,-0.033015,0.027926,0.052981,-0.110840,0.033219,0.037020,-0.029742,-0.081103,0.038760,-0.021561,0.094775,-0.088055,0.186614,0.010389,-0.157656,0.002851,-0.097055,0.012934,-0.083982,-0.041131,0.068574,0.045851,0.002388,0.004722,-0.062465,-0.037701,0.000278,-0.074907,-0.039916,0.013419,-0.092532,0.064818,-0.067095,0.072805,0.091183,0.074244,0.092507,0.019471,0.003491,-0.244339,-0.029687,0.052310,0.065836,0.065889,0.121596,0.009350,0.161457,0.061219,0.145024,0.096958,-0.009215,0.104255,-0.049620,-0.100693,-0.021812,-0.024215,0.051367,0.018891,-0.012319,-0.120516,0.156523,0.150041,0.000675,-0.010686,-0.015070]",traf_000010;traf_000025;traf_000070;traf_000145;traf_000235;traf_000370;traf_000445;traf_000460;traf_000550;traf_000565,1.0
q0227,List parking having allowedVehicleType bus plus facilityType covered in North Harbor,"[0.077258,0.136018,-0.003210,0.208900,-0.051140,0.056137,0.038464,-0.072040,-0.087741,-0.118776,-0.155602,0.233726,0.048517,0.061403,0.031400,-0.047969,0.122648,0.048735,0.070694,0.001275,-0.015251,-0.086314,-0.029978,-0.032291,-0.028443,0.017109,0.007905,-0.006943,-0.190098,-0.048751,-0.010168,0.113240,0.000082,-0.068707,0.058305,-0.028419,-0.145365,0.115069,-0.064742,-0.015922,0.131743,0.064383,0.112004,0.059415,-0.045079,-0.043240,0.059651,-0.006053,0.158925,-0.118872,-0.001245,0.069570,0.096026,0.000923,-0.127072,0.083894,0.033785,-0.016220,0.200075,-0.188351,0.072004,0.051654,-0.049967,0.051152,-0.099496,-0.021148,-0.073416,-0.074900,-0.018492,0.013279,-0.118379,0.022307,-0.013612,0.101680,0.035997,0.068582,0.104331,-0.033552,-0.043114,-0.167683,0.022855,0.108423,-0.063242,-0.164483,0.010304,0.046353,0.074596,0.013448,0.070183,0.131078,-0.005592,0.096875,-0.154385,0.041164,-0.010394,-0.001958,-0.019989,0.067737,0.012346,0.054946,-0.069326,-0.072397,-0.156739,-0.067580,0.084983,0.010933,0.094634,0.084384,-0.090196,0.098859,-0.008549,0.008843,-0.034235,0.075013,0.203593,-0.223452,0.054240,-0.126374,-0.025840,0.006266,-0.060775,-0.037336,-0.158329,0.037033,0.083935,-0.083306,0.029734,0.094689]",p_000113;p_000161;p_000329;p_000437;p_000461,0.0
q0228,"Query streetlight: powerState bootingUp, locationCategory road, in Greenfield Park","[-0.023473,0.008655,0.011608,0.054423,-0.087907,-0.021162,-0.108283,-0.156469,-0.217685,-0.056145,0.099973,0.148982,-0.122528,-0.037389,0.105981,0.024957,0.104069,0.072037,-0.147494,-0.083587,0.096776,-0.081887,0.081922,-0.081275,0.077206,-0.185759,-0.177985,0.054057,-0.030221,0.095296,-0.068368,0.089346,-0.090333,-0.110825,0.092247,0.077654,-0.081693,-0.008767,-0.013319,-0.080043,0.227870,-0.100672,0.031856,-0.072827,-0.062843,0.146747,-0.061738,0.013117,-0.105639,-0.068020,-0.081155,-0.007371,0.137207,0.033513,-0.175261,0.113045,0.082120,0.030600,-0.014952,-0.023347,0.067081,0.037924,-0.090236,0.014056,-0.175881,0.011215,-0.075932,-0.126200,0.027333,0.067744,-0.086358,0.078475,0.107368,0.028389,-0.045926,0.087707,-0.031100,-0.064421,-0.001503,-0.000816,0.026116,0.126647,-0.066659,0.071606,-0.087513,0.010927,-0.059810,0.019088,0.054438,0.080402,-0.137254,0.135436,-0.017922,-0.037215,0.048766,0.108886,0.019212,-0.102357,-0.029846,0.016807,-0.113275,0.028487,-0.112456,0.004665,0.011089,0.024336,0.051660,0.039054,-0.136539,0.063294,0.021005,-0.083212,0.029772,0.114910,0.109729,-0.027676,0.027318,-0.000946,0.040566,-0.174749,-0.034071,0.013629,-0.103512,0.100832,0.095122,0.029102,-0.175384,0.137058]",sl_000324;sl_000532,7.0
