qid,scheme,query_text,gt_domain,gt_doc,pred_domain,pred_doc,topk_domains,hit_exact,domain_hit,ssr_score,t_send_disc,t_recv_disc_reply,t_send_fetch,t_recv_data,rtt_total_ms,hops_disc,hops_fetch,hops_total,n_interest_sent,n_data_recv,bytes_ctrl_tx,bytes_ctrl_rx,bytes_data_tx,bytes_data_rx,timeouts,retransmissions,is_measurable,is_success,is_timeout,timeout_reason,failure_scenario,failure_target,topology,disc_ms,fetch_ms,t_send_disc_ns,t_recv_disc_reply_ns,t_send_fetch_ns,t_recv_data_ns
217,iroute,"Search for traffic devices: laneDirection=inbound, roadType=localStreet, near South Hills Historic Market",3,traf_000022;traf_000109;traf_000130;traf_000190;traf_000295;traf_000319;traf_000346;traf_000361;traf_000373;traf_000400;traf_000433;traf_000469;traf_000493;traf_000514;traf_000532;traf_000544;traf_000580;traf_000586;traf_000592,/domain1,/domain1/data/doc/traf_000011,/domain1=2.51539(0.642757);/domain0=2.47526(0.687011);/domain6=2.34442(0.658815);/domain3=2.2701(0.679356);/domain5=2.26955(0.591514),0,0,0.682773,63600.0000,63607.2307,63608.1884,63615.4252,15.4252,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.2307,7.2368,63600000000,63607230736,63608188448,63615425248
218,iroute,"Show parking where category is surface, allowedVehicleType is car in Lakeside District Downtown",5,p_000059;p_000071;p_000143;p_000215;p_000275;p_000305;p_000311;p_000335;p_000407;p_000449;p_000455;p_000533;p_000569,/domain5,/domain5/data/doc/p_000275,/domain5=3.29815(0.828392);/domain1=2.22561(0.591859);/domain7=2.18666(0.5834);/domain0=1.96797(0.575222);/domain2=1.89139(0.608212),1,1,0.835086,63800.0000,63808.1687,63808.1687,63816.3434,16.3434,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,8.1687,8.1747,63800000000,63808168688,63808168688,63816343392
219,iroute,List traffic having vehicleType truck plus congestionLevel light in Old Town Core,6,traf_000008;traf_000023;traf_000053;traf_000063;traf_000118;traf_000168;traf_000213;traf_000318;traf_000338;traf_000398,/domain6,/domain6/data/doc/traf_000224,/domain6=2.50839(0.696791);/domain1=2.21753(0.579265);/domain7=2.05813(0.565733);/domain0=2.00298(0.577957);/domain3=1.80591(0.565516),0,1,0.728548,64000.0000,64007.6087,64007.7595,64015.3743,15.3743,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.6087,7.6148,64000000000,64007608736,64007759520,64015374320
220,iroute,Give me pollution where airQualityLevel equals unhealthy and pollutantType equals CO,2,pol_000053,/domain1,/domain1/data/doc/pol_000350,/domain1=1.95421(0.53409);/domain0=1.69936(0.489984);/domain7=1.6795(0.486784);/domain3=1.46766(0.508281);/domain6=1.45292(0.469578),0,0,0.602618,64200.0000,64207.2307,64207.7496,64214.9864,14.9864,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.2307,7.2368,64200000000,64207230720,64207749648,64214986416
221,iroute,Give me pollution where pollutantType equals O3 and airQualityLevel equals hazardous,4,pol_000334;pol_000424,/domain1,/domain1/data/doc/pol_000490,/domain1=2.03541(0.551762);/domain7=1.93214(0.543211);/domain0=1.90432(0.535647);/domain3=1.5043(0.517747);/domain5=1.46869(0.427495),0,0,0.629193,64400.0000,64407.2307,64408.1884,64415.4252,15.4252,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.2307,7.2368,64400000000,64407230720,64408188432,64415425200
222,iroute,traffic with roadType=collector and congestionLevel=heavy close to North Harbor Central Plaza,0,traf_000064;traf_000214;traf_000364;traf_000454,/domain0,/domain0/data/doc/traf_000538,/domain0=2.65523(0.728567);/domain1=2.29448(0.595667);/domain7=2.23177(0.604135);/domain4=2.1918(0.677986);/domain5=2.12994(0.561696),0,1,0.751534,64600.0000,64607.7447,64608.1884,64608.1884,8.1884,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.7447,0.0000,64600000000,64607744736,64608188448,64608188448
223,iroute,parking with allowedVehicleType=bus and occupancyStatus=almostFull close to Old Town Core Sports Arena,6,p_000023;p_000035;p_000347;p_000395,/domain6,/domain6/data/doc/p_000557,/domain6=2.48546(0.67937);/domain7=2.44295(0.639054);/domain1=2.19455(0.585114);/domain4=2.08901(0.661809);/domain0=2.01917(0.587156),0,1,0.727552,64800.0000,64807.6087,64807.7644,64815.3791,15.3791,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.6087,7.6147,64800000000,64807608688,64807764400,64815379104
224,iroute,List traffic having roadType arterial plus congestionLevel light in Greenfield Park,7,traf_000277;traf_000307;traf_000457;traf_000517,/domain7,/domain7/data/doc/traf_000277,/domain7=2.92151(0.756671);/domain1=2.55638(0.651493);/domain6=2.28552(0.645171);/domain0=2.20277(0.62409);/domain5=1.97937(0.52954),1,1,0.737907,65000.0000,65006.6567,65008.1884,65014.8512,14.8512,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,6.6628,65000000000,65006656736,65008188448,65014851248
225,iroute,"Show pollution where monitoringStation is satellite, pollutantType is O3 in Westside Heights Residential Block",1,pol_000078;pol_000228;pol_000321;pol_000489,/domain1,/domain1/data/doc/pol_000064,/domain1=2.97927(0.757166);/domain7=2.25037(0.614287);/domain5=2.22902(0.592598);/domain0=2.22003(0.60598);/domain3=2.01567(0.649842),0,1,0.776334,65200.0000,65207.2307,65208.1786,65215.4153,15.4153,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.2307,7.2368,65200000000,65207230720,65208178576,65215415344
226,iroute,Find streetlight with powerState bootingUp and locationCategory sidewalk near North Harbor Science Center,0,sl_000024;sl_000032;sl_000040;sl_000056;sl_000112;sl_000120;sl_000144;sl_000156;sl_000160;sl_000188;sl_000312;sl_000320;sl_000360;sl_000436;sl_000496;sl_000500;sl_000556;sl_000564,/domain0,/domain0/data/doc/sl_000032,/domain0=2.16287(0.614878);/domain1=2.16011(0.58018);/domain7=2.05067(0.556312);/domain6=2.00532(0.563925);/domain2=1.77551(0.578742),1,1,0.807944,65400.0000,65407.7447,65408.1104,65408.1104,8.1104,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.7447,0.0000,65400000000,65407744704,65408110416,65408110416
227,iroute,Give me pollution where airQualityLevel equals unhealthy and source_type equals traffic,1,pol_000018;pol_000078;pol_000478,/domain3,/domain3/data/doc/pol_000338,/domain1=1.85884(0.513336);/domain0=1.80378(0.513248);/domain7=1.72126(0.496112);/domain3=1.59223(0.540459);/domain2=1.40394(0.486689),0,0,0.602447,65600.0000,65606.5335,65608.1104,65608.1104,8.1104,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.5335,0.0000,65600000000,65606533504,65608110432,65608110432
228,iroute,Find pollution with source_type residential and pollutantType CO near Greenfield Park City Hall,7,pol_000059;pol_000239;pol_000431,/domain7,/domain7/data/doc/pol_000567,/domain7=2.5063(0.671448);/domain1=2.30297(0.609988);/domain0=2.06545(0.571543);/domain6=1.8943(0.575706);/domain5=1.7659(0.492033),0,1,0.683272,65800.0000,65806.6567,65808.1884,65808.1884,8.1884,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.6567,0.0000,65800000000,65806656720,65808188432,65808188432
229,iroute,"Search for parking devices: facilityType=gated, category=offStreet, near North Harbor Clock Tower",0,p_000007;p_000063;p_000095;p_000131;p_000151;p_000211;p_000271;p_000283;p_000287;p_000299;p_000359;p_000387;p_000419;p_000427;p_000459;p_000467;p_000499;p_000527;p_000571;p_000595,/domain0,/domain0/data/doc/p_000595,/domain0=2.94151(0.802132);/domain7=2.74372(0.704365);/domain1=2.59209(0.671439);/domain2=2.29662(0.711277);/domain6=2.26825(0.629942),1,1,0.761270,66000.0000,66007.7447,66008.1055,66015.8562,15.8562,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.7447,7.7507,66000000000,66007744688,66008105472,66015856176
230,iroute,Find streetlight with locationCategory tunnel and lanternModel HPS near Eastshore Quarter Clock Tower,2,sl_000064;sl_000408;sl_000512;sl_000528,/domain2,/domain2/data/doc/sl_000007,/domain1=2.30031(0.610758);/domain7=2.16846(0.582002);/domain2=2.09956(0.66116);/domain6=1.97342(0.556743);/domain0=1.9283(0.560714),0,1,0.727246,66200.0000,66208.1006,66208.1006,66208.1006,8.1006,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.1006,0.0000,66200000000,66208100560,66208100560,66208100560
231,iroute,Locate parking with occupancyStatus set to available near South Hills Convention Center in South Hills Uptown,3,p_000309;p_000333;p_000345;p_000369;p_000453,/domain3,/domain3/data/doc/p_000078,/domain1=2.67687(0.689848);/domain3=2.63935(0.798445);/domain7=2.62179(0.677888);/domain5=2.36631(0.625155);/domain4=2.29(0.713186),0,1,0.798029,66400.0000,66406.5236,66408.1835,66414.7082,14.7082,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,6.5236,6.5247,66400000000,66406523616,66408183472,66414708176
232,iroute,Locate streetlight with powerState set to low near Midtown Center Town Square in Midtown Center Transit Hub,4,sl_000015;sl_000035;sl_000047;sl_000051;sl_000067;sl_000083;sl_000139;sl_000183;sl_000207;sl_000219;sl_000327;sl_000351;sl_000387;sl_000443;sl_000575,/domain4,/domain4/data/doc/sl_000351,/domain4=2.08913(0.658506);/domain7=2.02691(0.551129);/domain6=1.99399(0.561373);/domain1=1.91745(0.527255);/domain0=1.74535(0.518468),1,1,0.740985,66600.0000,66606.3387,66607.7644,66607.7644,7.7644,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,6.3387,0.0000,66600000000,66606338704,66607764416,66607764416
233,iroute,"Query parking: category offStreet, facilityType covered, in North Harbor",0,p_000008;p_000050;p_000068;p_000212;p_000218;p_000230;p_000422;p_000470;p_000518;p_000542;p_000548;p_000566;p_000572;p_000596,/domain0,/domain0/data/doc/p_000470,/domain0=2.48332(0.695339);/domain5=2.11745(0.570877);/domain1=2.11497(0.567833);/domain7=2.07622(0.55942);/domain4=1.89762(0.612885),1,1,0.686993,66800.0000,66807.7447,66808.1736,66808.1736,8.1736,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.7447,0.0000,66800000000,66807744688,66808173616,66808173616
234,iroute,Locate traffic with laneDirection set to outbound near Eastshore Quarter Town Square in Eastshore Quarter Civic Center,2,traf_000002;traf_000056;traf_000098;traf_000194;traf_000242;traf_000278;traf_000356;traf_000404;traf_000482;traf_000530;traf_000554,/domain2,/domain2/data/doc/traf_000546,/domain2=2.65942(0.799602);/domain1=2.63334(0.667897);/domain0=2.376(0.664091);/domain7=2.30876(0.621162);/domain6=2.24338(0.635412),0,1,0.785532,67000.0000,67008.0907,67008.0907,67008.0907,8.0907,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0907,0.0000,67000000000,67008090736,67008090736,67008090736
235,iroute,Give me traffic where vehicleType equals bus and congestionLevel equals free,7,traf_000302;traf_000307;traf_000517,/domain1,/domain1/data/doc/traf_000541,/domain1=1.85528(0.502048);/domain3=1.54806(0.502279);/domain7=1.53952(0.451043);/domain0=1.50863(0.463808);/domain6=1.43696(0.448632),0,0,0.620683,67200.0000,67207.2307,67207.7595,67214.9963,14.9963,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.2307,7.2368,67200000000,67207230736,67207759520,67214996320
236,iroute,List pollution having monitoringStation satellite plus airQualityLevel moderate in Lakeside District,5,pol_000297;pol_000492;pol_000537,/domain5,/domain5/data/doc/pol_000353,/domain5=3.06542(0.774222);/domain1=2.33155(0.616208);/domain0=2.08677(0.576293);/domain3=1.81397(0.59774);/domain7=1.7964(0.512895),0,1,0.792521,67400.0000,67408.1687,67408.1687,67416.3435,16.3435,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,8.1687,8.1748,67400000000,67408168720,67408168720,67416343488
237,iroute,List parking having occupancyStatus full plus category rooftop in Eastshore Quarter,2,p_000022;p_000046;p_000226;p_000238,/domain1,/domain1/data/doc/p_000538,/domain1=2.567(0.665992);/domain7=2.24615(0.596319);/domain2=2.08136(0.656529);/domain5=1.96606(0.537857);/domain0=1.78682(0.533001),0,0,0.788976,67600.0000,67607.2307,67608.1835,67608.1835,8.1835,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2307,0.0000,67600000000,67607230688,67608183472,67608183472
238,iroute,Give me pollution where source_type equals naturalBackground and pollutantType equals PM10,3,pol_000056;pol_000164;pol_000188;pol_000404;pol_000536,/domain0,/domain0/data/doc/pol_000548,/domain7=1.52316(0.451866);/domain1=1.50029(0.435308);/domain0=1.38924(0.420894);/domain3=1.32789(0.472177);/domain6=1.08993(0.382297),0,0,0.628324,67800.0000,67807.7546,67807.7546,67815.5053,15.5053,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.7546,7.7508,67800000000,67807754576,67807754576,67815505344
239,iroute,List pollution having airQualityLevel veryUnhealthy plus pollutantType O3 in Greenfield Park,7,pol_000040;pol_000160;pol_000400;pol_000460,/domain7,/domain7/data/doc/pol_000568,/domain7=2.90993(0.761598);/domain1=2.70358(0.697171);/domain0=2.22041(0.606066);/domain5=2.05739(0.555331);/domain3=1.96468(0.636672),0,1,0.783351,68000.0000,68006.6567,68008.1835,68014.8463,14.8463,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.6567,6.6628,68000000000,68006656720,68008183504,68014846272
240,iroute,"Query streetlight: locationCategory park, lanternModel fluorescent, in Eastshore Quarter",2,sl_000003;sl_000131;sl_000171;sl_000315;sl_000483;sl_000539;sl_000571,/domain2,/domain2/data/doc/sl_000539,/domain1=2.8991(0.741358);/domain2=2.77129(0.832003);/domain7=2.75655(0.710266);/domain5=2.57043(0.668193);/domain6=2.4277(0.658999),1,1,0.774164,68200.0000,68208.0956,68208.1835,68216.2802,16.2802,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.0956,8.0967,68200000000,68208095632,68208183488,68216280224
241,iroute,Give me parking where allowedVehicleType equals bicycle and occupancyStatus equals almostFull,0,p_000063;p_000387;p_000459,/domain7,/domain7/data/doc/p_000371,/domain7=1.74075(0.486573);/domain1=1.72773(0.483746);/domain0=1.46605(0.458239);/domain5=1.39469(0.413241);/domain6=1.33271(0.41705),0,0,0.584658,68400.0000,68406.6567,68408.1835,68414.8462,14.8462,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,6.6567,6.6627,68400000000,68406656688,68408183472,68414846176
242,iroute,streetlight with powerState=on and status=columnIssue close to South Hills City Hall,3,sl_000029;sl_000033;sl_000041;sl_000045;sl_000049;sl_000085;sl_000105;sl_000177;sl_000253;sl_000389;sl_000473;sl_000573;sl_000585,/domain3,/domain3/data/doc/sl_000573,/domain1=2.32919(0.617058);/domain7=2.09562(0.566115);/domain3=1.93767(0.619983);/domain6=1.91019(0.542511);/domain5=1.90776(0.523982),1,1,0.752173,68600.0000,68606.5286,68608.1884,68614.7132,14.7132,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,6.5286,6.5247,68600000000,68606528560,68608188416,68614713152
243,iroute,Find pollution with airQualityLevel veryUnhealthy and source_type naturalBackground near South Hills Clock Tower,3,pol_000060;pol_000340;pol_000360;pol_000480,/domain1,/domain1/data/doc/pol_000585,/domain1=2.87392(0.734239);/domain7=2.40911(0.64974);/domain3=2.3143(0.726984);/domain0=2.19547(0.600509);/domain2=2.02947(0.646588),0,0,0.707867,68800.0000,68807.2307,68808.1104,68815.3472,15.3472,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.2307,7.2368,68800000000,68807230720,68808110432,68815347200
244,iroute,"Show parking where occupancyStatus is available, allowedVehicleType is electricVehicle in North Harbor Civic Center",0,p_000009;p_000025;p_000033;p_000085;p_000105;p_000113;p_000129;p_000161;p_000165;p_000193;p_000237;p_000261;p_000329;p_000349;p_000429;p_000437;p_000461,/domain0,/domain0/data/doc/p_000096,/domain0=2.67561(0.740155);/domain7=2.47272(0.645518);/domain1=2.34302(0.617354);/domain6=2.24515(0.624685);/domain5=2.17354(0.583109),0,1,0.813757,69000.0000,69007.7447,69008.1884,69015.9391,15.9391,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.7447,7.7507,69000000000,69007744688,69008188400,69015939104
245,iroute,pollution with source_type=traffic and pollutantType=PM10 close to South Hills Town Square,3,pol_000026;pol_000062;pol_000074;pol_000182;pol_000206;pol_000326;pol_000338;pol_000530,/domain3,/domain3/data/doc/pol_000338,/domain1=2.19222(0.585887);/domain3=1.9137(0.623501);/domain7=1.88739(0.533217);/domain0=1.72466(0.49562);/domain2=1.57974(0.531628),1,1,0.741726,69200.0000,69206.5236,69208.1104,69208.1104,8.1104,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,6.5236,0.0000,69200000000,69206523648,69208110432,69208110432
246,iroute,Locate traffic with laneDirection set to inbound near North Harbor Waterfront Promenade in North Harbor Civic Center,0,traf_000082;traf_000142;traf_000232;traf_000262;traf_000337;traf_000502,/domain0,/domain0/data/doc/traf_000392,/domain0=2.85347(0.774343);/domain7=2.0626(0.566722);/domain6=2.01133(0.581666);/domain1=1.99706(0.532269);/domain5=1.97728(0.529092),0,1,0.736877,69400.0000,69407.7447,69408.1884,69408.1884,8.1884,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.7447,0.0000,69400000000,69407744736,69408188448,69408188448
247,iroute,"Search for traffic devices: vehicleType=motorcycle, roadType=arterial, near Greenfield Park Main Station",7,traf_000074;traf_000144;traf_000154;traf_000164;traf_000184;traf_000189;traf_000254;traf_000284;traf_000299;traf_000309;traf_000329;traf_000504;traf_000524,/domain7,/domain7/data/doc/traf_000081,/domain7=3.14555(0.806218);/domain1=2.637(0.668677);/domain0=2.59057(0.713637);/domain6=2.39219(0.669879);/domain4=2.1442(0.665995),0,1,0.773459,69600.0000,69606.6567,69607.7546,69614.4174,14.4174,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.6567,6.6628,69600000000,69606656736,69607754592,69614417392
248,iroute,"Search for streetlight devices: powerState=on, status=ok, near Westside Heights Harbor Bridge",1,sl_000241;sl_000333,/domain0,/domain0/data/doc/sl_000553,/domain1=2.24838(0.599432);/domain0=2.19489(0.622272);/domain7=2.14278(0.576401);/domain6=1.95575(0.552767);/domain5=1.81554(0.503913),0,0,0.780189,69800.0000,69807.7496,69808.1884,69808.1884,8.1884,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,7.7496,0.0000,69800000000,69807749632,69808188416,69808188416
249,iroute,pollution with monitoringStation=mobile and pollutantType=CO close to Westside Heights Lighthouse,1,pol_000089;pol_000095;pol_000119;pol_000131;pol_000155;pol_000173;pol_000179;pol_000191;pol_000215;pol_000281;pol_000305;pol_000329;pol_000335;pol_000437;pol_000533;pol_000539;pol_000563;pol_000587;pol_000593,/domain1,/domain1/data/doc/pol_000565,/domain1=2.56803(0.66767);/domain5=1.99821(0.542479);/domain0=1.8748(0.529069);/domain6=1.8173(0.557192);/domain7=1.74201(0.500747),0,1,0.752033,70000.0000,70007.2307,70008.1736,70015.4104,15.4104,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.2307,7.2368,70000000000,70007230720,70008173648,70015410416
250,iroute,Locate parking with occupancyStatus set to available near North Harbor Central Plaza in North Harbor Uptown,0,p_000009;p_000025;p_000033;p_000085;p_000105;p_000113;p_000129;p_000161;p_000165;p_000193;p_000237;p_000261;p_000329;p_000349;p_000429;p_000437;p_000461,/domain0,/domain0/data/doc/p_000329,/domain0=2.92521(0.798331);/domain7=2.78064(0.712382);/domain1=2.43789(0.637955);/domain6=2.3962(0.659059);/domain4=2.32124(0.721172),1,1,0.839689,70200.0000,70207.7447,70207.7447,70215.4954,15.4954,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.7447,7.7507,70200000000,70207744688,70207744688,70215495392
251,iroute,List parking having facilityType metered plus category offStreet in Lakeside District,5,p_000080;p_000128;p_000164;p_000248;p_000260;p_000308;p_000332;p_000476,/domain5,/domain5/data/doc/p_000289,/domain5=2.72571(0.70354);/domain1=1.81007(0.501626);/domain7=1.58263(0.452237);/domain0=1.56946(0.482341);/domain3=1.38258(0.478806),0,1,0.722412,70400.0000,70408.1687,70408.1687,70416.3434,16.3434,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,8.1687,8.1747,70400000000,70408168688,70408168688,70416343392
252,iroute,Locate parking with occupancyStatus set to almostFull near Eastshore Quarter Cultural Center in Eastshore Quarter Waterfront,2,p_000015;p_000083;p_000107;p_000127;p_000203;p_000239;p_000303;p_000355;p_000415;p_000551;p_000583,/domain2,/domain2/data/doc/p_000415,/domain2=2.87291(0.857849);/domain1=2.82138(0.721229);/domain7=2.75993(0.707884);/domain5=2.71847(0.701961);/domain0=2.55912(0.713006),1,1,0.897158,70600.0000,70608.0907,70608.1835,70616.2802,16.2802,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,8.0907,8.0967,70600000000,70608090688,70608183472,70616280176
